"e3.genes"	"sub.genes"	"RCT"	"RCN"	"RCF"	"PCT"	"CNR.CXNR"	"CNR.CXNP"	"CCR.PPI"	"CCP.PPI"	"CNR.PPI"	"WCR"	"WCP"	"WCRP"	"WCPP"	"WCRS"	"WCRPS"	"WCPS"	"WCPPS"	"WCR.paths"	"WCRS.Paths"	"WCP.paths"	"WCPPS.Paths"
"943"	"SIAH1"	"HIF1AN"	-0.0927859910255648	0.0832288845868569	-0.156692406692407	-0.215298000388274	0	0.636830755139828	0.125414864894652	0.0706959513293419	0.0272873897271909	NA	NA	NA	NA	0.152878898860412	0.98	0.236613277676655	0.5	NA	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"
"945"	"SIAH1"	"PKD1"	-0.102825849116677	-0.407217383727135	-0.0350707850707851	NA	0	NA	0.0858424882215964	NA	0.0596667963131798	NA	NA	NA	NA	0.128750435173406	0.98	NA	NA	NA	"Ubiquitin mediated proteolysis"	NA	NA
"946"	"SIAH1"	"SYP"	-0.0318055665940772	-0.258587504648447	-0.0119047619047619	-0.0700834789361289	0	NA	0.0517717286831163	NA	0.0251577302713314	NA	NA	NA	NA	0.0707018498654202	0.85	NA	NA	NA	"Wnt signaling pathway"	NA	NA
"947"	"SIAH2"	"AKAP1"	0.0800226479441206	-0.25729083724856	-0.064028314028314	0.0662280701754386	0	0.563820862682761	0.0941469276172058	0.0370582240629887	0.0241402274792634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"948"	"SMURF1"	"C9orf78"	-0.203950470568686	-0.218052697360031	-0.120978120978121	0.445054945054945	0.0884523554397821	0.838543842344944	0.181065486286091	0.130361712396676	0.0549649709929313	NA	NA	NA	NA	0.128408254033286	0.96	0.38347347678638	0.94	NA	"Ubiquitin mediated proteolysis"	NA	"TGF-beta signaling pathway"
"949"	"SMURF1"	"FAM188A"	-0.0185598946682608	0.329173891939575	-0.121943371943372	-0.430769230769231	0	0.832854430302567	0.0969390932727272	0.120474566941433	0.02398868001392	NA	NA	NA	NA	0.110793624889912	0.99	0.406853411694196	0.98	NA	"Ubiquitin mediated proteolysis"	NA	"TGF-beta signaling pathway"
"953"	"SMURF1"	"ZFAND5"	0.219366612467649	0.286515621031988	0.130630630630631	0.280952380952381	0.10469434608216	0.787481753910831	0.0962069709091026	0.129008767451548	0.060978160390586	NA	NA	NA	NA	0.118480256510351	0.99	0.408875351151804	0.96	NA	"Ubiquitin mediated proteolysis"	NA	"TGF-beta signaling pathway"
"954"	"SMURF2"	"RNF11"	0.164255272871023	0.162081397865769	-0.0852638352638353	-0.0879443998930767	0.109362082565178	0.126860791702202	0.154970253151297	0.135763964018878	0.134908125123986	NA	NA	NA	NA	0.145613459162661	0.97	0.153176509642162	0.98	NA	"Ubiquitin mediated proteolysis"	NA	"Hedgehog signaling pathway"
"958"	"TOM1"	"NAB2"	0.23848121286792	0.163938063660113	0.126769626769627	0.0983039113880235	0.346530752336606	0.314508995637396	0.0382234880759414	0.0385157036464954	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"959"	"TRAF6"	"NR2C2"	0.633499504837064	0.869554358312533	0.282496782496783	-0.266528210453444	0.695576316643393	0.79160389162747	0.163262366458591	0.0486785841848467	0.0989711002044451	NA	NA	NA	NA	0.234739624441974	0.99	0.282979917287182	0.96	NA	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"
"961"	"WWP1"	"SMAD6"	-0.208579157012803	-0.0257716321929473	-0.142535392535393	NA	0.0161937568907824	NA	0.113976978975136	NA	0.119505441584672	0.122489434288484	0.197227318795484	0.86	0.87	0.0986393883916557	0.99	NA	NA	"TGF-beta signaling pathway"	"Ubiquitin mediated proteolysis"	"TGF-beta signaling pathway"	NA
"973"	"RC3H1"	"ICOS"	0.0125455673603922	0.359208963886948	0.0238095238095238	0.186440677966102	0.0171107023269733	NA	0.0316870962705944	NA	0.0341992784028385	0.1455286463355	0.270018280726602	0.95	0.79	NA	NA	NA	NA	"T cell receptor signaling pathway"	NA	"Intestinal immune network for IgA production"	NA
"976"	"RNF128"	"ARHGDIB"	-0.018460040617629	0.238460863169795	0.0952380952380952	NA	0	NA	0.0374941419979335	NA	0	0.039661926153063	NA	0.45	NA	NA	NA	NA	NA	"Neurotrophin signaling pathway"	NA	NA	NA
"979"	"RLIM"	"LDB2"	-0.0152415312711169	-0.153315856259031	-0.225546975546976	-0.000466200466200466	0.0378067053193531	0.183833402112964	0.105446754185859	0.0363964045363466	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"980"	"RNF31"	"NR0B1"	0.031171632480824	-0.00154728933087876	0.0407506136109521	NA	0	NA	0.0945568192400099	NA	0.0336146322726407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"985"	"BTRC"	"DLG1"	0.128171655658963	0.0615899711987333	0.0575933075933076	NA	0.0445961088805293	NA	0.168581468335558	NA	0.0152498570332605	0.136987869768874	NA	0.96	NA	0.184305818798527	0.98	0.147331801798006	0.97	"HTLV-I infection"	"Ubiquitin mediated proteolysis"	NA	"Hippo signaling pathway"
"986"	"BTRC"	"MDM2"	0.327609471696169	0.494491942602116	0.283462033462033	NA	0	NA	0.311849823634717	NA	0.121453653324014	0.161421724352008	NA	0.97	NA	0.0928410174652478	1	0.138958269574675	0.74	"Cell cycle"	"Hedgehog signaling pathway"	NA	"Hedgehog signaling pathway"
"987"	"BTRC"	"PER1"	0.00629710221680397	-0.0049067920340535	-0.0656370656370656	NA	0	NA	0.112127411027329	NA	0.0518810671970575	0.132740566068642	NA	0.93	NA	0.10734039247029	0.91	NA	NA	"Circadian rhythm"	"Circadian rhythm"	NA	NA
"988"	"BTRC"	"SMAD3"	0.317397220503802	-0.0438538823550662	0.110682110682111	NA	0.162703536977172	NA	0.21150392849723	NA	0.0944735649616253	0.161421724352008	NA	0.97	NA	0.136035916758903	0.99	0.25142211337085	0.68	"Cell cycle"	"Circadian rhythm"	NA	"Hippo signaling pathway"
"989"	"FBXL12"	"CDKN1C"	0.307589151548432	0.318440591255561	0.167953667953668	0.0101694915254237	0.219893781057073	0.519205730788849	0.0770977038831634	0.0285773803324704	0	0.125652247580447	0.187100939179033	0.93	0.13	NA	NA	NA	NA	"Cell cycle"	NA	"Cell cycle"	NA
"990"	"FBXO32"	"FOXO1"	0.226467328567435	-0.466881241410274	-0.192728442728443	NA	0.0257641623776486	NA	0.0703331621135368	NA	0.0389249472080761	0.0996047922668264	NA	0.96	NA	0.162612414111226	0.97	0.121494873707679	0.35	"Insulin resistance"	"FoxO signaling pathway"	NA	"FoxO signaling pathway"
"994"	"MARCH1"	"TFRC"	0.287533424756647	0.360900801448339	0.107786357786358	NA	0.0563067499392678	NA	0.0520579206295354	NA	0.0392232270276368	0.253194780743789	NA	1	NA	NA	NA	NA	NA	"Hematopoietic cell lineage"	NA	NA	NA
"995"	"MARCH1"	"CD86"	0.739821883827266	0.690679607289431	0.435649935649936	NA	0.680101016156682	NA	0.0784802682246685	NA	0	0.407055969627427	NA	0.99	NA	NA	NA	NA	NA	"Allograft rejection"	NA	NA	NA
"997"	"MARCH9"	"PLXNC1"	-0.320476421932563	-0.178477972978006	-0.0176962676962677	NA	0.175702011006798	NA	0.0602171734427775	NA	0	0.0786982757081005	NA	0.41	NA	NA	NA	NA	NA	"Axon guidance"	NA	NA	NA
"998"	"MARCH9"	"TMEM2"	-0.336308872666854	-0.294308991781185	-0.0842985842985843	NA	0.165492842330773	NA	0.0854747686341376	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1001"	"MDM2"	"JMY"	0.261301952457717	0.570467297453803	0.161840411840412	0.0147783251231527	0.0183026591863439	0.122384263406899	0.158477306587353	0.0675074103998206	0.0199920047968022	NA	NA	NA	NA	0.1928232730123	0.99	0.225410243278461	0.67	NA	"Ubiquitin mediated proteolysis"	NA	"p53 signaling pathway"
"1003"	"MIB1"	"DLL3"	-0.0523076275970318	0.203684193172292	0.0784409044606074	NA	0.0212623216590713	NA	0.0960452342365177	NA	0	0.194088317897426	0.379757194206508	0.98	0.95	NA	NA	NA	NA	"Notch signaling pathway"	NA	"Notch signaling pathway"	NA
"1004"	"MIB1"	"DLL4"	-0.150101852091399	-0.293098271556173	-0.215894465894466	NA	0.0456656235133735	NA	0.0654344726060896	NA	0	0.194088317897426	0.379757194206508	0.98	0.95	NA	NA	NA	NA	"Notch signaling pathway"	NA	"Notch signaling pathway"	NA
"1005"	"MUL1"	"DNM1L"	-0.37333745040058	-0.565673149078062	-0.264157014157014	NA	0.336729685143381	NA	0.0549945088790885	NA	0.0703210846407743	0.092483864010072	NA	0.76	NA	NA	NA	NA	NA	"TNF signaling pathway"	NA	NA	NA
"1007"	"NEDD4L"	"CLCN5"	-0.279845818911719	-0.440547614457623	-0.192728442728443	NA	0.0546473217716446	NA	0.0874157276121538	NA	0.0433963036602746	NA	NA	NA	NA	0.146169151203329	0.97	NA	NA	NA	"Ubiquitin mediated proteolysis"	NA	NA
"1008"	"NEDD4L"	"SCN8A"	-0.0104438519004086	0.726921515018758	0.174710424710425	NA	0	NA	0.0696573796351428	NA	0	NA	NA	NA	NA	0.078126970107412	0.99	NA	NA	NA	"Ubiquitin mediated proteolysis"	NA	NA
"1009"	"NEDD4L"	"SCN9A"	0.074110066157272	-0.621267633581894	-0.190797940797941	NA	0	NA	0.0510662179986893	NA	0	0.0644172544146996	0.131368024437593	0	0.4	0.0654312861300739	0.92	NA	NA	"Taste transduction"	"Aldosterone-regulated sodium reabsorption"	"Taste transduction"	NA
"1010"	"NEDD4L"	"SCN10A"	0.00624566266587721	-0.0260907948319344	-0.0311641099342356	NA	0	NA	0.0741619848709566	NA	0	NA	NA	NA	NA	0.0345328019866328	0.63	NA	NA	NA	"Ubiquitin mediated proteolysis"	NA	NA
"1011"	"NEDD4"	"ADRB2"	0.264527169879226	0.0480431524848635	0.0283140283140283	NA	0.0252569907795893	NA	0.0590167106523475	NA	0.0459493642586466	0.173625868268699	0.172612571754427	0.93	0.91	0.0984276842954196	0.95	NA	NA	"Endocytosis"	"Epstein-Barr virus infection"	"Neuroactive ligand-receptor interaction"	NA
"1012"	"NEDD4"	"N4BP1"	0.250208854529773	0.430823818768277	0.092985842985843	-0.0224991346486674	0.0149583615202338	0.131331793660755	0.120335481623125	0.0275952646173663	0.0224676558145057	NA	NA	NA	NA	0.0865250824593446	0.97	0.148850049889427	0.61	NA	"Ubiquitin mediated proteolysis"	NA	"Epstein-Barr virus infection"
"1014"	"NEURL1B"	"DLL3"	0.00902307986744788	-0.388576075110117	-0.125473233213169	NA	0	NA	0.0989780740140135	NA	0	0.0604503197690161	NA	0.96	NA	NA	NA	NA	NA	"Endocrine resistance"	NA	NA	NA
"1018"	"RNF128"	"CD83"	-0.0801106824574165	-0.311589940471681	-0.158622908622909	NA	0	NA	0.0614509867799027	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1019"	"RNF182"	"ATP6V0C"	-0.142739572833802	-0.10364191336415	-0.0135135135135135	NA	0.0290529089993849	NA	0.0907473081061063	NA	0	0.0745398137033818	NA	0.69	NA	NA	NA	NA	NA	"Collecting duct acid secretion"	NA	NA	NA
"1020"	"RNF19A"	"CASR"	0.102457548627596	0.0808524096437716	0.107085248243169	NA	0	NA	0.132221366694096	NA	0.192450089729875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1024"	"BIRC3"	"MAP3K14"	0.539334621653578	0.469479444482378	0.305341055341055	NA	0.664664701321968	NA	0.148779458737287	NA	0.286550932558501	0.35785757125276	0.116466684604809	1	0.97	0.232974251845142	0.99	NA	NA	"Intestinal immune network for IgA production"	"NF-kappa B signaling pathway"	"NF-kappa B signaling pathway"	NA
"1029"	"CBL"	"MST1R"	-0.0236683385781818	-0.150641381299465	-0.150579150579151	0.0463987575228111	0.0199785346067518	0.143275496827658	0.10448052132925	0.0842218292341482	0.175787620592714	NA	NA	NA	NA	0.0759669875450984	0.92	0.147163812657088	0.99	NA	"Bacterial invasion of epithelial cells"	NA	"Endocytosis"
"1030"	"CBL"	"KDR"	0.386161891254019	0.540585329970166	0.133848133848134	NA	0.189629544959221	NA	0.0847871799538	NA	0.0828670790465042	0.199282197090428	0.365983454302417	0.96	0.59	0.133446768834033	0.98	NA	NA	"VEGF signaling pathway"	"Bacterial invasion of epithelial cells"	"Endocytosis"	NA
"1031"	"CHFR"	"KIF22"	0.173038796993298	0.385958635696023	0.208815958815959	-0.190836730731897	0.0544689217075179	0.557043861632658	0.123555807386572	0.0359894961889021	0.0209472896222554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1032"	"STUB1"	"NOS2"	-0.0639187717510171	0.054880682226155	0.133848133848134	NA	0.0028209446194429	NA	0.131952340013728	NA	0.106843460792672	0.205140874361639	0.282622303807213	0.98	0.84	0.0457903848717041	0.97	NA	NA	"Peroxisome"	"Protein processing in endoplasmic reticulum"	"Pertussis"	NA
"1035"	"UBE3A"	"DLG4"	0.0453559101532529	-0.254184587332647	0.0604890604890605	NA	0.0128700136628138	NA	0.0783937068058163	NA	0.0177338696530701	0.193686234003467	0.158844407866901	0.96	1	0.121853088133301	0.95	NA	NA	"Huntington's disease"	"Ubiquitin mediated proteolysis"	"Huntington's disease"	NA
"1036"	"UBE3A"	"GOPC"	0.264950206178958	0.784634731347289	0.146396396396396	-0.0629975770162686	0.31438780482415	0.164395268452423	0.109930791083501	0.0715885460330506	0.0437839114577278	NA	NA	NA	NA	0.165920257173677	0.98	0.156054080617742	0.75	NA	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"
"1037"	"ASB3"	"TNFRSF1B"	-0.0225056926895431	-0.587826699168892	-0.305341055341055	NA	0.00690460220832634	NA	0.0686612570211869	NA	0.0331496772065898	0.110920620965427	0.25432018413615	0.97	0.96	NA	NA	NA	NA	"Amyotrophic lateral sclerosis (ALS)"	NA	"Cytokine-cytokine receptor interaction"	NA
"1038"	"SOCS1"	"JAK2"	0.18378667241642	-0.0924948920400794	0.194015444015444	NA	0.366481078989642	NA	0.168281754317999	NA	0.267102739629878	0.222664400160671	NA	0.98	NA	0.188015627308951	0.97	0.145432918023961	1	"Leishmaniasis"	"Toxoplasmosis"	NA	"MicroRNAs in cancer"
"1039"	"SOCS1"	"RELA"	0.228664905155965	-0.067341731499633	0.141570141570142	NA	0.0989147264453104	NA	0.0784142906861253	NA	0.0330702766681254	0.253809961584817	NA	0.97	NA	0.111531244068521	1	0.157810687319195	0.91	"Inflammatory bowel disease (IBD)"	"Ubiquitin mediated proteolysis"	NA	"Osteoclast differentiation"
"1043"	"IRAK4"	"PELI1"	-0.0746081571255538	0.484464141347248	-0.0392535392535393	-0.184668989547038	0.0052548672759463	0.276278136122987	0.0796542543617729	0.108631023656685	0.204124145231932	NA	NA	NA	NA	0.155970355152546	0.98	0.26716963310586	0.87	NA	"NF-kappa B signaling pathway"	NA	"Chagas disease (American trypanosomiasis)"
"1044"	"ITCH"	"NEDD9"	0.078607437568089	0.0779654423495424	-0.0505148005148005	-0.102457597784701	0.0100260413708952	0.211510341188984	0.134302544895711	0.0481671647242783	0.0597017585292561	NA	NA	NA	NA	0.111859214965741	0.99	0.328505371485442	0.94	NA	"Non-alcoholic fatty liver disease (NAFLD)"	NA	"Non-alcoholic fatty liver disease (NAFLD)"
"1050"	"SKP2"	"E2F1"	0.375652797220848	-0.122088620331762	0.194015444015444	NA	0.319488838021756	NA	0.225905310053439	NA	0.231168196726681	0.285689117953348	0.167742792221221	0.96	0.78	0.279862540594824	0.99	NA	NA	"Cell cycle"	"Cell cycle"	"Hepatitis B"	NA
"1051"	"SKP2"	"MYC"	0.221636639928772	-0.219374250047113	0.228120978120978	-0.0909090909090909	0.250006677414125	0.245110806740851	0.209215508640447	0.109717595463892	0.117721047425045	0.285689117953348	0.175006560665066	0.96	0.84	0.151313145570396	0.99	0.371152774078898	0.43	"Cell cycle"	"Cell cycle"	"ErbB signaling pathway"	"Cell cycle"
"1052"	"SKP2"	"CTNNB1"	0.196065742036072	0.105957026356233	0.00128700128700129	-0.0868794326241135	0.131259828977914	0.138245807598367	0.199560764423292	0.126033075419054	0.153589027239581	0.166210261046155	0.205782332167367	0.99	1	0.130263810067401	0.97	0.162543313261898	0.37	"Colorectal cancer"	"Ubiquitin mediated proteolysis"	"Pathogenic Escherichia coli infection"	"Pathways in cancer"
"1053"	"SKP2"	"USP18"	0.177246904734407	0.195186531305339	0.0151222651222651	0.0691489361702128	0.0186208217422517	0.154517189033944	0.0763571485020057	0.389063010030081	0.0373001923296126	NA	NA	NA	NA	0.15207980484882	0.95	0.217441687234899	0.99	NA	"Herpes simplex infection"	NA	"Herpes simplex infection"
"1055"	"SIAH1"	"KIF22"	-0.00324795996621226	-0.356242383772936	-0.0842985842985843	-0.304989322461658	0	0.831872597933502	0.100683716315539	0.0745588782883775	0.0109278197207866	NA	NA	NA	NA	0.176259265795976	0.95	0.363051891577914	0.99	NA	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"
"1056"	"SIAH1"	"TRIB3"	0.1039867436943	-0.165413855669757	0.093951093951094	NA	0	NA	0.122582320271496	NA	0.026518576139191	0.0510498646719104	0.343769468647232	0.75	0.4	0.084914729630954	0.87	NA	NA	"Insulin resistance"	"p53 signaling pathway"	"Insulin resistance"	NA
"1060"	"SMURF1"	"ANKRD13D"	-0.131939219105113	-0.162463328918996	0.0276705276705277	-0.207326007326007	0.132635907491267	0.755176844550517	0.216730990580631	0.100802427951521	0.073450032046256	NA	NA	NA	NA	0.173666240764705	0.97	0.302334262938806	0.89	NA	"Ubiquitin mediated proteolysis"	NA	"TGF-beta signaling pathway"
"1061"	"SMURF1"	"ANKS4B"	0.0875056005284934	-0.169763208692283	-0.0362754596816806	NA	0	NA	0.0645802118304048	NA	0.0777322074336472	NA	NA	NA	NA	0.0323140847715773	0.9	NA	NA	NA	"Endocytosis"	NA	NA
"1064"	"SMURF1"	"GDF15"	-0.170900442712464	-0.272826390381404	-0.0434362934362934	-0.0411407199625993	0	0.135012279385966	0.113486981670839	0.0306381676672686	0	NA	NA	NA	NA	0.0662090739921718	0.98	0.150103725025424	0.53	NA	"Ubiquitin mediated proteolysis"	NA	"TGF-beta signaling pathway"
"1066"	"SMURF1"	"PRKCG"	0.0488676488144615	-0.0878495583101407	0.0545689402908733	NA	0	NA	0.056946914626587	NA	0.0382726932404896	0.128073692325329	0.317811611864955	0.99	0.81	0.0528844327079989	0.99	NA	NA	"Non-small cell lung cancer"	"Hedgehog signaling pathway"	"HIF-1 signaling pathway"	NA
"1067"	"SMURF1"	"MAP3K9"	0.271152982796872	-0.300959100963301	0.0579150579150579	NA	0.143903729323897	NA	0.0887102587559984	NA	0.0388661037168236	NA	NA	NA	NA	0.149272722218324	0.98	NA	NA	NA	"Ubiquitin mediated proteolysis"	NA	NA
"1068"	"SMURF1"	"NEK2"	0.0457890876393707	-0.274956640807939	-0.0736808236808237	NA	0.034613719470519	NA	0.124094675126592	NA	0.0616100753033378	NA	NA	NA	NA	0.132573839631866	0.97	NA	NA	NA	"Ubiquitin mediated proteolysis"	NA	NA
"1069"	"SMURF1"	"RNF114"	-0.00202385154022305	-0.541404429049852	-0.106821106821107	-0.0212454212454212	0	0.077260147187333	0.211629880380423	0.0850372611765952	0.0737432469128991	NA	NA	NA	NA	0.0800703166757953	1	0.118714728895147	0.96	NA	"Ubiquitin mediated proteolysis"	NA	"TGF-beta signaling pathway"
"1070"	"SMURF1"	"TNIP2"	-0.0993750494183557	0.0475269309261048	0.0569498069498069	0.399267399267399	0.152008435176724	0.796103666394446	0.157007921120875	0.0336701609065761	0.0423120543983585	NA	NA	NA	NA	0.229624122866747	1	0.333968378701026	0.9	NA	"Ubiquitin mediated proteolysis"	NA	"TGF-beta signaling pathway"
"1071"	"SMURF1"	"TOM1"	-0.0561356768934762	0.100844133401556	0.0350707850707851	-0.406959706959707	0.0976665940960713	0.84580698222482	0.0779621010537013	0.168413873282046	0.0669772131708568	NA	NA	NA	NA	0.197101398924538	0.97	0.42183867038421	0.97	NA	"Ubiquitin mediated proteolysis"	NA	"TGF-beta signaling pathway"
"1079"	"TRIM17"	"IRF3"	0.164503255222155	0.552365713165426	0.15958815958816	NA	0.019105567579225	NA	0.0531456782681411	NA	0.0575912283720907	0.0558259645049883	NA	0.98	NA	NA	NA	NA	NA	"Viral carcinogenesis"	NA	NA	NA
"1080"	"TRIM23"	"TRAF6"	0.452563472741958	0.787260716423699	0.276705276705277	NA	0.501861425201254	NA	0.0866822482097467	NA	0.0739344958945224	0.232944213642582	NA	1	NA	NA	NA	NA	NA	"Ubiquitin mediated proteolysis"	NA	NA	NA
"1081"	"TRIM32"	"DTNBP1"	-0.293026890952406	-0.280945715013596	-0.0823680823680824	0.069920387677397	0.555212536372536	0.127406540641256	0.122375085343353	0.123746403987012	0.0318788356531669	NA	NA	NA	NA	0.182273622121135	0.99	0.118495060794443	0.71	NA	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"
"1082"	"TRIM63"	"MYL1"	0.0110119068589798	0.147085374576487	0.256263217026042	NA	0.948174161513536	NA	0.536185615212595	NA	0.0370624658330551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1088"	"BTRC"	"SMAD4"	0.267528093003475	0.486170839881138	0.268661518661519	NA	0.14346533577482	NA	0.179897509740412	NA	0.0824617826658822	0.161421724352008	NA	0.97	NA	0.179013777336728	0.99	0.155548425064983	0.93	"Cell cycle"	"Shigellosis"	NA	"Ubiquitin mediated proteolysis"
"1089"	"FBXW7"	"NOTCH1"	0.204015215997818	-0.237154848956701	0.0241312741312741	NA	0.0818363470860103	NA	0.108209900166319	NA	0.0432479189466946	0.103051789152385	NA	0.94	NA	0.122804405709905	0.89	0.376534326964067	0.96	"Dorso-ventral axis formation"	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"
"1090"	"SKP2"	"BTG2"	-0.426517558301343	-0.0152145241457829	-0.108429858429858	NA	0.0775637935939386	NA	0.140180794054799	NA	0.0904662546063801	0.163470301131022	0.133511876780315	1	0.08	0.150040009174783	0.99	NA	NA	"RNA degradation"	"Cell cycle"	"RNA degradation"	NA
"1091"	"SKP2"	"FOXO1"	-0.0646658209602156	0.223859140002898	-0.0656370656370656	0.397163120567376	0.034270085780205	0.224086996595491	0.121495083914791	0.0864902772318179	0.150886707230864	0.162450035614003	0.169464182969841	0.97	0.82	0.163978292719929	0.96	0.146060205825591	0.99	"Prostate cancer"	"Small cell lung cancer"	"AGE-RAGE signaling pathway in diabetic complications"	"Cell cycle"
"1092"	"SKP2"	"PSMD9"	-0.308296838910235	-0.606449973843994	-0.199163449163449	-0.120567375886525	0.130637415329473	0.209693898281522	0.130166942457523	0.0626633214480207	0.0699378606180235	NA	NA	NA	NA	0.213763672326789	0.99	0.395884458683794	0.95	NA	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"
"1094"	"SIAH1"	"KHDRBS3"	0.109190808093042	0.271327600929521	0.17020592020592	0.169093379926228	0	0.131465628218541	0.0857381022857287	0.0481125224324688	0.0387169299689751	NA	NA	NA	NA	0.150108145432902	1	0.170707890813388	0.99	NA	"p53 signaling pathway"	NA	"p53 signaling pathway"
"1095"	"SIAH2"	"POU2AF1"	-0.180610663214736	0.25575459920457	-0.0958815958815959	-0.0265151515151515	0.020598498492847	0.392446217905847	0.0288247584174468	0.0270105902274607	0.0355334527259351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1097"	"SMURF1"	"ANKRD13A"	0.22071995475355	-0.224922196044003	-0.0148005148005148	-0.254212454212454	0.0761933788506746	0.760616486948463	0.0952073190762109	0.086580897858956	0.08794395358869	NA	NA	NA	NA	0.121845539133302	0.98	0.308344826778114	0.99	NA	"Ubiquitin mediated proteolysis"	NA	"TGF-beta signaling pathway"
"1098"	"SMURF1"	"ANXA6"	-0.170617413413742	0.439470297283468	-0.0234877734877735	-0.0501831501831502	0.0633588556662738	0.221487254201195	0.111638647674593	0.0936091741486219	0.0183216569976438	NA	NA	NA	NA	0.105015673969472	1	0.168387421303234	0.98	NA	"Ubiquitin mediated proteolysis"	NA	"Endocytosis"
